date,wdsp,hm,ddhm,hg,glorad,maxtp,mintp,rain,soil,cbl,pe,evap,station_no,station_name
2012-10-08,15.4,21.0,60.0,27.0,713.0,13.9,8.0,0.1,,1012.3,1.5,2.1,275,Mace Head
2012-10-09,11.0,16.0,70.0,23.0,982.0,13.3,6.4,0.0,,1013.0,1.3,1.8,275,Mace Head
2012-10-10,11.7,15.0,110.0,20.0,630.0,14.3,9.9,2.1,,1005.2,0.9,1.3,275,Mace Head
2012-10-11,16.1,24.0,310.0,32.0,977.0,13.4,8.0,9.5,,1001.0,0.9,1.5,275,Mace Head
2012-10-12,12.4,23.0,280.0,29.0,790.0,11.9,7.4,4.8,,1002.9,1.3,1.8,275,Mace Head
2012-10-13,9.6,22.0,310.0,29.0,1055.0,12.3,5.9,1.0,,1002.8,1.1,1.6,275,Mace Head
2012-10-14,10.9,22.0,280.0,26.0,632.0,12.6,6.4,2.9,,1002.3,0.7,1.1,275,Mace Head
2012-10-15,13.7,35.0,240.0,44.0,288.0,11.6,4.4,3.3,,991.5,0.7,1.0,275,Mace Head
2012-10-16,16.1,35.0,280.0,51.0,890.0,13.0,7.1,2.3,,990.7,1.4,2.0,275,Mace Head
2012-10-17,16.4,26.0,70.0,34.0,637.0,12.1,7.3,2.2,,982.0,1.0,1.5,275,Mace Head
2012-10-18,14.9,22.0,340.0,27.0,480.0,12.8,9.5,4.3,,991.7,0.8,1.2,275,Mace Head
2012-10-19,7.4,18.0,340.0,22.0,699.0,12.5,8.4,0.0,,1004.1,1.0,1.3,275,Mace Head
2012-10-20,10.6,15.0,140.0,21.0,593.0,14.3,7.9,0.0,,1007.5,1.1,1.4,275,Mace Head
2012-10-21,14.8,23.0,130.0,29.0,900.0,15.0,10.3,0.0,,1012.1,1.2,1.6,275,Mace Head
2012-10-22,11.3,16.0,100.0,20.0,643.0,13.8,8.2,0.0,,1018.2,0.8,1.2,275,Mace Head
2012-10-23,8.7,14.0,50.0,19.0,217.0,13.4,9.8,0.0,,1023.4,0.6,0.8,275,Mace Head
2012-10-24,12.5,19.0,50.0,26.0,349.0,13.6,9.5,0.0,,1020.7,0.9,1.2,275,Mace Head
2012-10-25,15.4,22.0,50.0,27.0,559.0,13.1,9.1,0.0,,1016.4,1.3,1.7,275,Mace Head
2012-10-26,13.2,22.0,30.0,29.0,773.0,9.3,2.7,0.0,,1020.0,1.1,1.4,275,Mace Head
2012-10-27,10.9,23.0,280.0,28.0,690.0,10.3,2.3,0.0,,1023.8,0.9,1.2,275,Mace Head
2012-10-28,21.2,30.0,260.0,40.0,133.0,10.8,7.3,3.4,,1010.8,0.7,1.1,275,Mace Head
2012-10-29,10.0,18.0,340.0,22.0,484.0,11.6,6.3,0.0,,1007.4,0.8,1.1,275,Mace Head
2012-10-30,20.0,29.0,230.0,37.0,357.0,10.5,8.1,0.5,,996.7,1.0,1.5,275,Mace Head
2012-10-31,10.6,29.0,300.0,41.0,525.0,10.6,4.4,11.4,,978.8,0.6,0.8,275,Mace Head
2012-11-01,18.6,32.0,290.0,42.0,265.0,8.9,2.5,2.9,,976.9,0.8,1.2,275,Mace Head
2012-11-02,21.4,32.0,240.0,42.0,614.0,9.6,4.6,1.3,,983.2,1.3,1.8,275,Mace Head
2012-11-03,25.8,34.0,240.0,47.0,430.0,9.0,4.4,5.9,,983.5,1.2,1.9,275,Mace Head
2012-11-04,11.2,19.0,330.0,25.0,483.0,9.8,4.6,0.6,,989.5,0.6,0.8,275,Mace Head
2012-11-05,8.1,18.0,310.0,24.0,533.0,10.8,3.8,0.0,,1009.9,0.6,0.8,275,Mace Head
2012-11-06,17.8,24.0,290.0,28.0,263.0,10.7,8.8,0.0,,1021.4,0.9,1.2,275,Mace Head
2012-11-07,21.0,25.0,230.0,32.0,248.0,11.5,9.3,0.7,,1019.9,0.8,1.1,275,Mace Head
2012-11-08,16.6,29.0,220.0,36.0,433.0,11.6,8.5,5.2,,1011.2,0.6,0.9,275,Mace Head
2012-11-09,20.3,29.0,200.0,40.0,477.0,10.6,7.0,3.7,,998.6,0.5,0.8,275,Mace Head
2012-11-10,19.8,27.0,280.0,37.0,394.0,9.4,6.3,5.3,,996.7,0.8,1.1,275,Mace Head
2012-11-11,13.8,21.0,140.0,28.0,322.0,11.0,7.0,8.4,,1007.5,0.8,1.1,275,Mace Head
2012-11-12,17.5,24.0,210.0,29.0,150.0,11.8,10.9,3.8,,1008.0,0.2,0.4,275,Mace Head
2012-11-13,15.9,29.0,190.0,39.0,124.0,12.3,10.4,16.2,,1010.7,0.3,0.5,275,Mace Head
2012-11-14,6.2,13.0,180.0,16.0,134.0,10.6,8.3,8.1,,1018.0,0.3,0.4,275,Mace Head
2012-11-15,11.0,16.0,270.0,20.0,427.0,10.7,8.6,4.7,,1016.8,0.5,0.6,275,Mace Head
2012-11-16,12.1,18.0,200.0,22.0,131.0,9.4,7.2,1.2,,1009.5,0.6,0.8,275,Mace Head
2012-11-17,17.8,28.0,280.0,35.0,409.0,8.9,5.3,2.9,,1006.2,1.0,1.3,275,Mace Head
2012-11-18,19.0,32.0,190.0,41.0,71.0,11.6,6.0,17.8,,998.3,0.9,1.2,275,Mace Head
2012-11-19,20.9,31.0,210.0,41.0,214.0,11.7,9.6,10.0,,989.5,0.3,0.5,275,Mace Head
2012-11-20,21.4,36.0,190.0,46.0,227.0,11.2,7.2,7.1,,991.7,1.0,1.4,275,Mace Head
2012-11-21,21.2,32.0,210.0,46.0,203.0,11.2,7.2,4.7,,995.0,0.9,1.2,275,Mace Head
2012-11-22,23.7,30.0,220.0,42.0,220.0,10.1,7.2,2.5,,991.1,0.9,1.3,275,Mace Head
2012-11-23,18.4,31.0,220.0,39.0,339.0,9.1,5.5,3.0,,1003.2,1.2,1.4,275,Mace Head
2012-11-24,6.7,13.0,260.0,15.0,293.0,8.2,0.7,0.0,,1005.2,0.3,0.4,275,Mace Head
2012-11-25,7.8,17.0,330.0,22.0,158.0,7.9,1.7,8.5,,999.9,0.4,0.5,275,Mace Head
2012-11-26,19.7,32.0,340.0,45.0,405.0,8.9,5.7,0.6,,1009.0,0.6,0.8,275,Mace Head
2012-11-27,12.7,22.0,340.0,29.0,446.0,7.9,3.6,0.3,,1017.7,0.6,0.6,275,Mace Head
2012-11-28,5.5,13.0,340.0,17.0,423.0,7.8,2.1,0.0,,1020.5,0.2,0.2,275,Mace Head
2012-11-29,8.2,17.0,130.0,22.0,77.0,7.9,1.8,3.9,,1013.8,0.4,0.6,275,Mace Head
2012-11-30,11.1,23.0,270.0,31.0,268.0,8.7,4.1,4.4,,1010.1,0.2,0.3,275,Mace Head
2012-12-01,6.5,14.0,290.0,20.0,251.0,8.2,5.3,0.9,,1016.8,0.4,0.5,275,Mace Head
2012-12-02,12.4,20.0,240.0,25.0,70.0,10.4,5.3,12.3,,1010.4,0.3,0.5,275,Mace Head
2012-12-03,22.0,31.0,250.0,40.0,200.0,9.7,5.1,3.6,,1004.9,0.6,0.8,275,Mace Head
2012-12-04,22.4,36.0,270.0,48.0,187.0,8.7,5.0,5.6,,1004.1,0.9,1.2,275,Mace Head
2012-12-05,8.0,20.0,340.0,26.0,332.0,7.3,2.8,0.0,,1011.7,0.4,0.4,275,Mace Head
2012-12-06,27.4,37.0,270.0,54.0,39.0,8.9,5.1,5.6,,1005.8,0.8,1.3,275,Mace Head
2012-12-07,14.5,30.0,320.0,40.0,331.0,9.2,4.2,0.5,,1012.5,0.6,0.7,275,Mace Head
2012-12-08,12.5,21.0,250.0,25.0,196.0,8.9,4.0,0.2,,1024.3,0.3,0.3,275,Mace Head
2012-12-09,10.9,22.0,260.0,26.0,81.0,9.4,2.7,0.3,,1022.1,0.3,0.5,275,Mace Head
2012-12-10,11.2,15.0,90.0,20.0,250.0,4.4,1.5,0.0,,1023.7,0.3,0.3,275,Mace Head
2012-12-11,16.4,21.0,120.0,29.0,237.0,6.8,2.6,0.1,,1020.2,0.4,0.5,275,Mace Head
2012-12-12,15.0,19.0,110.0,25.0,59.0,7.6,5.7,9.1,,1008.0,0.5,0.7,275,Mace Head
2012-12-13,18.2,23.0,110.0,32.0,203.0,7.5,2.5,0.2,,989.9,0.3,0.4,275,Mace Head
2012-12-14,14.7,27.0,120.0,40.0,184.0,9.2,7.0,7.1,,974.3,0.3,0.4,275,Mace Head
2012-12-15,16.4,19.0,220.0,25.0,249.0,9.9,7.6,0.7,,979.7,0.5,0.5,275,Mace Head
2012-12-16,18.8,31.0,260.0,39.0,154.0,9.2,7.0,11.1,,985.8,0.6,0.8,275,Mace Head
2012-12-17,18.6,35.0,250.0,44.0,196.0,9.2,7.1,3.5,,998.7,0.5,0.7,275,Mace Head
2012-12-18,12.7,26.0,110.0,36.0,182.0,8.6,4.8,0.3,,1005.8,0.1,0.2,275,Mace Head
2012-12-19,15.4,33.0,120.0,45.0,174.0,10.2,8.0,6.7,,997.4,0.4,0.5,275,Mace Head
2012-12-20,7.3,13.0,100.0,17.0,150.0,8.4,5.4,0.5,,997.3,0.1,0.2,275,Mace Head
2012-12-21,12.2,23.0,110.0,31.0,126.0,9.2,6.3,2.9,,999.1,0.1,0.2,275,Mace Head
2012-12-22,20.0,38.0,190.0,49.0,37.0,11.1,8.5,11.4,,985.1,0.3,0.5,275,Mace Head
2012-12-23,21.8,55.0,250.0,71.0,224.0,10.3,7.6,1.0,,986.7,0.7,0.9,275,Mace Head
2012-12-24,13.8,25.0,170.0,30.0,175.0,9.6,7.0,6.0,,988.4,0.5,0.6,275,Mace Head
2012-12-25,14.5,28.0,250.0,36.0,162.0,8.5,5.9,3.2,,990.8,0.5,0.7,275,Mace Head
2012-12-26,22.1,41.0,250.0,60.0,191.0,9.6,7.1,8.5,,993.9,0.8,1.1,275,Mace Head
2012-12-27,14.0,26.0,260.0,34.0,190.0,8.9,5.5,10.4,,999.4,0.4,0.4,275,Mace Head
2012-12-28,30.8,45.0,200.0,58.0,54.0,11.8,8.7,1.5,,993.0,0.9,1.5,275,Mace Head
2012-12-29,25.7,39.0,270.0,59.0,121.0,9.7,2.8,3.3,,989.8,1.0,1.6,275,Mace Head
2012-12-30,29.9,39.0,260.0,60.0,48.0,10.6,3.0,9.0,,994.2,0.4,0.7,275,Mace Head
2012-12-31,23.3,33.0,200.0,45.0,236.0,10.6,4.6,1.9,,992.2,0.6,0.7,275,Mace Head
2013-01-01,18.9,30.0,290.0,42.0,253.0,8.8,4.0,3.0,,1006.6,0.3,0.4,275,Mace Head
2013-01-02,15.1,20.0,230.0,25.0,95.0,10.2,8.8,0.6,,1018.6,0.2,0.3,275,Mace Head
2013-01-03,16.2,23.0,200.0,28.0,122.0,10.1,9.5,1.7,,1026.6,0.2,0.3,275,Mace Head
2013-01-04,10.7,18.0,160.0,24.0,56.0,10.4,9.1,0.3,,1027.8,0.4,0.5,275,Mace Head
2013-01-05,14.7,24.0,170.0,31.0,89.0,11.0,7.1,10.6,,1023.9,0.2,0.4,275,Mace Head
2013-01-06,15.2,20.0,170.0,28.0,38.0,10.2,7.4,18.7,,1021.0,0.2,0.4,275,Mace Head
2013-01-07,14.9,20.0,150.0,27.0,45.0,10.7,9.4,33.3,,1012.5,0.2,0.4,275,Mace Head
2013-01-08,11.4,28.0,200.0,34.0,358.0,10.7,7.2,0.5,,1015.5,0.0,0.0,275,Mace Head
2013-01-09,10.7,16.0,110.0,21.0,362.0,7.9,4.6,0.4,,1016.5,0.0,0.0,275,Mace Head
2013-01-10,18.8,31.0,250.0,40.0,274.0,9.4,5.1,0.7,,1009.5,0.5,0.7,275,Mace Head
2013-01-11,13.2,20.0,120.0,26.0,157.0,8.9,5.9,1.9,,1007.5,0.4,0.5,275,Mace Head
2013-01-12,11.3,20.0,60.0,26.0,273.0,7.9,1.8,0.2,,1009.4,0.2,0.3,275,Mace Head
2013-01-13,10.0,22.0,280.0,28.0,235.0,8.6,1.9,1.4,,1018.4,0.4,0.5,275,Mace Head
2013-01-14,17.5,28.0,270.0,40.0,196.0,8.8,5.7,0.8,,1015.2,0.7,0.9,275,Mace Head
2013-01-15,9.9,19.0,110.0,26.0,128.0,7.1,2.6,3.8,,1007.5,0.4,0.6,275,Mace Head
2013-01-16,7.2,15.0,100.0,21.0,141.0,8.4,3.9,3.0,,1004.7,0.2,0.3,275,Mace Head
2013-01-17,14.1,27.0,130.0,36.0,155.0,9.1,5.7,15.6,,997.8,0.3,0.4,275,Mace Head
2013-01-18,12.5,26.0,180.0,35.0,278.0,9.4,5.0,7.9,,987.6,0.4,0.5,275,Mace Head
2013-01-19,9.9,16.0,280.0,20.0,350.0,7.8,2.7,1.4,,993.1,0.6,0.7,275,Mace Head
2013-01-20,16.2,22.0,110.0,29.0,232.0,3.4,0.2,0.3,,993.4,0.4,0.5,275,Mace Head
2013-01-21,10.1,18.0,120.0,24.0,283.0,3.7,-1.3,4.0,,991.0,0.2,0.3,275,Mace Head
2013-01-22,6.2,17.0,270.0,21.0,281.0,5.4,-1.4,5.4,,997.0,0.3,0.4,275,Mace Head
2013-01-23,12.4,18.0,110.0,24.0,109.0,4.7,1.6,0.0,,1003.5,0.4,0.6,275,Mace Head
2013-01-24,14.7,20.0,140.0,25.0,103.0,6.9,0.4,1.9,,1007.8,0.4,0.6,275,Mace Head
2013-01-25,19.0,27.0,270.0,35.0,107.0,9.1,6.3,7.1,,998.3,0.7,1.0,275,Mace Head
2013-01-26,18.8,31.0,170.0,41.0,50.0,10.3,5.4,19.0,,991.1,0.5,0.8,275,Mace Head
2013-01-27,29.7,47.0,250.0,60.0,133.0,7.6,3.9,7.4,,985.5,0.8,1.4,275,Mace Head
2013-01-28,31.8,49.0,230.0,62.0,265.0,10.8,5.4,8.2,,986.6,1.2,1.9,275,Mace Head
2013-01-29,20.9,38.0,200.0,56.0,178.0,10.9,6.8,4.2,,986.6,0.6,0.9,275,Mace Head
2013-01-30,27.9,49.0,250.0,69.0,405.0,9.1,6.3,6.6,,997.8,1.0,1.5,275,Mace Head
2013-01-31,31.3,47.0,230.0,67.0,449.0,9.7,5.2,2.8,,998.0,1.1,1.8,275,Mace Head
2013-02-01,21.2,29.0,300.0,39.0,477.0,8.4,5.5,1.1,,1005.7,0.9,1.3,275,Mace Head
2013-02-02,9.9,25.0,210.0,32.0,553.0,8.9,4.2,2.3,,1018.2,0.4,0.6,275,Mace Head
2013-02-03,19.4,30.0,260.0,38.0,187.0,9.8,8.6,0.5,,1014.0,0.3,0.6,275,Mace Head
2013-02-04,34.2,46.0,280.0,68.0,426.0,8.9,1.8,1.4,,1008.4,0.8,1.6,275,Mace Head
2013-02-05,30.8,45.0,290.0,60.0,304.0,8.6,1.8,3.7,,1005.5,0.8,1.4,275,Mace Head
2013-02-06,12.7,29.0,330.0,42.0,608.0,7.7,3.4,1.3,,1018.7,0.7,1.0,275,Mace Head
2013-02-07,17.7,34.0,310.0,41.0,516.0,9.3,4.3,4.7,,1021.0,0.6,0.9,275,Mace Head
2013-02-08,11.1,19.0,340.0,25.0,560.0,9.4,6.7,0.0,,1023.3,0.7,0.9,275,Mace Head
2013-02-09,12.2,20.0,210.0,24.0,174.0,9.2,8.2,5.9,,1010.3,0.4,0.6,275,Mace Head
2013-02-10,17.0,27.0,320.0,37.0,314.0,8.6,5.3,2.7,,994.4,0.6,1.0,275,Mace Head
2013-02-11,16.8,40.0,300.0,50.0,232.0,7.8,5.1,5.7,,998.4,0.5,0.8,275,Mace Head
2013-02-12,10.9,18.0,300.0,24.0,166.0,7.6,5.0,7.1,,1008.7,0.6,0.8,275,Mace Head
2013-02-13,18.2,28.0,210.0,34.0,146.0,10.2,5.8,3.5,,1004.3,0.3,0.6,275,Mace Head
2013-02-14,17.6,28.0,260.0,36.0,759.0,9.4,7.1,0.8,,1009.5,0.8,1.3,275,Mace Head
2013-02-15,9.6,13.0,130.0,17.0,325.0,8.8,6.6,3.6,,1015.0,0.5,0.8,275,Mace Head
2013-02-16,15.7,24.0,130.0,33.0,478.0,11.0,7.8,0.1,,1010.5,0.8,1.2,275,Mace Head
2013-02-17,22.4,28.0,110.0,37.0,268.0,9.8,7.0,0.1,,1006.2,1.1,1.7,275,Mace Head
2013-02-18,16.4,23.0,120.0,32.0,607.0,9.6,3.9,0.0,,1009.2,0.9,1.4,275,Mace Head
2013-02-19,13.6,20.0,120.0,25.0,587.0,10.3,5.2,0.0,,1012.1,0.9,1.3,275,Mace Head
2013-02-20,17.9,26.0,110.0,35.0,750.0,9.6,3.1,0.0,,1011.5,1.0,1.5,275,Mace Head
2013-02-21,22.7,29.0,110.0,39.0,310.0,6.2,2.6,0.0,,1013.0,1.2,1.9,275,Mace Head
2013-02-22,14.0,22.0,110.0,29.0,379.0,3.2,0.7,0.0,,1018.4,1.1,1.6,275,Mace Head
2013-02-23,6.9,13.0,90.0,17.0,316.0,3.6,0.6,0.0,,1023.2,1.0,1.2,275,Mace Head
2013-02-24,10.5,14.0,100.0,18.0,1018.0,6.6,-1.3,0.0,,1026.1,1.0,1.5,275,Mace Head
2013-02-25,9.7,15.0,110.0,20.0,1062.0,7.7,-0.5,0.0,,1029.9,1.2,1.7,275,Mace Head
2013-02-26,8.4,14.0,80.0,19.0,908.0,7.5,0.3,0.0,,1033.4,0.8,1.2,275,Mace Head
2013-02-27,6.0,10.0,110.0,13.0,558.0,7.5,2.2,0.0,,1034.9,0.7,1.0,275,Mace Head
2013-02-28,7.4,15.0,90.0,18.0,995.0,7.2,1.6,0.0,,1032.4,0.7,1.1,275,Mace Head
2013-03-01,5.5,14.0,60.0,19.0,429.0,9.2,5.0,0.0,,1030.0,0.7,0.9,275,Mace Head
2013-03-02,5.7,10.0,110.0,13.0,749.0,8.2,3.2,0.0,,1026.3,0.9,1.3,275,Mace Head
2013-03-03,8.7,15.0,150.0,20.0,495.0,7.8,3.9,0.0,,1018.2,1.1,1.5,275,Mace Head
2013-03-04,10.9,16.0,110.0,21.0,153.0,6.0,3.2,0.4,,1007.6,0.7,0.9,275,Mace Head
2013-03-05,12.4,19.0,80.0,26.0,576.0,9.6,2.6,3.8,,998.5,0.9,1.3,275,Mace Head
2013-03-06,17.1,20.0,90.0,29.0,349.0,10.2,5.5,1.4,,992.8,0.8,1.2,275,Mace Head
2013-03-07,17.4,24.0,90.0,30.0,250.0,10.0,7.8,4.2,,987.5,0.5,0.9,275,Mace Head
2013-03-08,14.7,21.0,90.0,28.0,626.0,11.4,7.3,5.7,,987.4,0.7,1.2,275,Mace Head
2013-03-09,19.8,26.0,70.0,36.0,1101.0,13.9,5.2,0.1,,994.6,1.6,2.6,275,Mace Head
2013-03-10,23.6,30.0,60.0,41.0,331.0,5.3,0.4,0.0,,1005.7,0.9,1.6,275,Mace Head
2013-03-11,17.7,23.0,40.0,32.0,1032.0,3.8,-1.7,0.0,,1015.2,1.8,2.8,275,Mace Head
2013-03-12,9.4,17.0,310.0,21.0,1016.0,8.1,-3.8,0.0,,1017.5,1.2,1.8,275,Mace Head
2013-03-13,10.7,19.0,320.0,25.0,1339.0,9.8,3.4,0.2,,1016.2,1.3,2.0,275,Mace Head
2013-03-14,13.5,29.0,220.0,37.0,932.0,8.6,3.1,6.1,,1009.3,1.0,1.7,275,Mace Head
2013-03-15,14.9,28.0,270.0,38.0,1174.0,7.5,3.7,3.5,,995.0,1.0,1.8,275,Mace Head
2013-03-16,7.1,16.0,330.0,22.0,1136.0,8.5,0.3,0.0,,990.7,1.1,1.6,275,Mace Head
2013-03-17,15.1,29.0,340.0,41.0,1016.0,6.8,2.3,3.7,,988.4,0.9,1.6,275,Mace Head
2013-03-18,5.6,15.0,50.0,19.0,867.0,7.5,1.5,6.3,,991.2,0.9,1.3,275,Mace Head
2013-03-19,8.1,15.0,60.0,21.0,644.0,5.4,-0.7,0.0,,997.3,0.8,1.3,275,Mace Head
2013-03-20,6.7,12.0,100.0,18.0,1277.0,8.5,1.4,0.0,,1002.3,1.3,1.9,275,Mace Head
2013-03-21,26.0,35.0,80.0,49.0,218.0,6.4,2.1,12.8,,995.8,0.7,1.3,275,Mace Head
2013-03-22,21.7,32.0,80.0,44.0,378.0,10.0,6.1,3.4,,990.3,0.7,1.2,275,Mace Head
2013-03-23,21.3,27.0,90.0,37.0,778.0,8.3,3.7,0.0,,1001.4,1.0,1.9,275,Mace Head
2013-03-24,19.9,25.0,80.0,33.0,297.0,3.8,1.8,0.0,,1009.8,1.0,1.6,275,Mace Head
2013-03-25,17.1,23.0,80.0,30.0,570.0,5.2,0.5,0.0,,1014.5,1.5,2.3,275,Mace Head
2013-03-26,13.9,19.0,70.0,24.0,747.0,4.9,-0.4,0.0,,1015.1,1.3,2.1,275,Mace Head
2013-03-27,11.6,18.0,70.0,23.0,1002.0,5.9,-1.4,0.0,,1013.6,1.3,2.1,275,Mace Head
2013-03-28,16.9,26.0,110.0,34.0,1363.0,5.8,-1.5,0.0,,1009.5,1.6,2.7,275,Mace Head
2013-03-29,19.2,26.0,90.0,35.0,1314.0,6.1,-0.1,0.0,,1005.5,1.9,3.2,275,Mace Head
2013-03-30,16.9,23.0,110.0,31.0,1690.0,7.0,-0.2,0.0,,1007.8,2.1,3.5,275,Mace Head
2013-03-31,18.7,26.0,110.0,35.0,328.0,5.8,1.3,3.7,,1004.4,1.0,1.7,275,Mace Head
2013-04-01,21.6,28.0,100.0,40.0,1107.0,6.2,1.7,0.0,,1005.2,1.7,3.0,275,Mace Head
2013-04-02,16.5,22.0,110.0,30.0,1871.0,9.0,1.3,0.0,,1013.0,2.5,4.1,275,Mace Head
2013-04-03,12.7,17.0,50.0,22.0,1870.0,10.3,0.6,0.0,,1019.4,2.5,3.8,275,Mace Head
2013-04-04,10.3,16.0,50.0,22.0,1724.0,10.0,0.0,0.0,,1020.8,2.4,3.5,275,Mace Head
2013-04-05,7.3,13.0,280.0,17.0,1344.0,10.2,-1.1,0.0,,1021.5,1.8,2.5,275,Mace Head
2013-04-06,8.7,15.0,150.0,19.0,1707.0,10.5,2.2,0.0,,1020.1,2.0,3.0,275,Mace Head
2013-04-07,17.9,25.0,90.0,33.0,945.0,8.5,4.4,0.0,,1009.8,1.9,3.0,275,Mace Head
2013-04-08,22.3,28.0,100.0,39.0,1759.0,11.3,3.5,0.0,,997.0,2.7,4.7,275,Mace Head
2013-04-09,17.6,25.0,60.0,31.0,1634.0,9.5,3.3,0.5,,995.4,2.1,3.6,275,Mace Head
2013-04-10,11.6,18.0,120.0,23.0,1522.0,13.1,4.6,4.0,,994.7,2.2,3.3,275,Mace Head
2013-04-11,9.8,21.0,110.0,27.0,1362.0,11.6,5.3,6.0,,989.2,1.4,2.3,275,Mace Head
2013-04-12,10.6,19.0,310.0,24.0,1891.0,10.8,4.0,0.0,,996.3,1.9,3.1,275,Mace Head
2013-04-13,15.9,25.0,100.0,33.0,498.0,10.6,3.0,7.2,,994.4,0.7,1.2,275,Mace Head
2013-04-14,26.8,37.0,170.0,47.0,1495.0,11.9,8.3,3.4,,991.0,1.6,3.3,275,Mace Head
2013-04-15,19.4,48.0,210.0,65.0,1267.0,11.8,7.9,3.8,,994.1,1.4,2.6,275,Mace Head
2013-04-16,20.9,47.0,220.0,62.0,2053.0,11.5,7.7,0.0,,997.0,2.3,4.3,275,Mace Head
2013-04-17,22.2,34.0,280.0,44.0,808.0,11.8,7.6,23.6,,992.4,1.1,2.1,275,Mace Head
2013-04-18,24.4,34.0,260.0,43.0,1381.0,9.9,7.0,2.6,,1006.9,1.6,3.2,275,Mace Head
2013-04-19,9.6,15.0,320.0,20.0,2219.0,11.3,6.4,0.3,,1024.3,2.2,3.6,275,Mace Head
2013-04-20,17.9,26.0,200.0,34.0,1535.0,10.8,7.6,0.2,,1021.5,1.3,2.7,275,Mace Head
2013-04-21,14.7,22.0,210.0,28.0,1756.0,11.0,6.9,7.3,,1013.8,1.9,3.3,275,Mace Head
2013-04-22,16.1,21.0,250.0,26.0,1424.0,11.7,8.3,1.7,,1009.8,1.4,2.7,275,Mace Head
2013-04-23,12.5,24.0,200.0,28.0,1656.0,11.9,9.0,1.5,,1015.6,1.6,2.9,275,Mace Head
2013-04-24,11.2,25.0,200.0,32.0,726.0,10.3,6.0,2.7,,1017.7,1.0,1.6,275,Mace Head
2013-04-25,11.8,25.0,280.0,33.0,2172.0,10.8,5.5,1.7,,1020.4,2.3,3.8,275,Mace Head
2013-04-26,18.4,29.0,320.0,40.0,2069.0,9.7,3.9,1.5,,1020.3,2.2,4.1,275,Mace Head
2013-04-27,13.9,20.0,340.0,29.0,2049.0,11.3,4.8,0.1,,1019.6,2.5,4.1,275,Mace Head
2013-04-28,20.9,32.0,300.0,43.0,1356.0,11.0,6.7,0.2,,1013.7,1.8,3.3,275,Mace Head
2013-04-29,19.5,28.0,290.0,37.0,2263.0,11.5,6.6,0.0,,1018.5,2.6,4.8,275,Mace Head
2013-04-30,8.6,18.0,230.0,21.0,2403.0,11.4,5.1,0.2,,1024.2,2.4,3.9,275,Mace Head
2013-05-01,10.6,16.0,250.0,20.0,2304.0,12.5,8.3,0.3,,1022.7,2.7,4.3,275,Mace Head
2013-05-02,15.3,20.0,210.0,28.0,1137.0,11.2,8.1,0.9,,1019.2,1.4,2.5,275,Mace Head
2013-05-03,18.8,27.0,210.0,34.0,561.0,10.3,8.0,7.2,,1011.8,0.6,1.3,275,Mace Head
2013-05-04,16.5,23.0,270.0,27.0,1591.0,12.2,6.9,0.2,,1010.0,1.8,3.3,275,Mace Head
2013-05-05,19.4,24.0,200.0,31.0,1066.0,11.9,9.7,3.4,,1012.7,1.1,2.2,275,Mace Head
2013-05-06,10.3,20.0,190.0,24.0,1143.0,12.8,9.7,0.5,,1012.6,1.6,2.5,275,Mace Head
2013-05-07,13.7,22.0,120.0,29.0,587.0,14.7,9.4,4.8,,1004.7,1.4,2.1,275,Mace Head
2013-05-08,23.9,46.0,210.0,58.0,1324.0,11.2,6.3,18.7,,990.5,1.0,2.4,275,Mace Head
2013-05-09,25.4,37.0,210.0,46.0,1695.0,11.9,7.6,7.0,,992.1,1.6,3.5,275,Mace Head
2013-05-10,19.5,29.0,270.0,37.0,2265.0,11.0,8.0,0.5,,1002.9,2.2,4.4,275,Mace Head
2013-05-11,22.9,30.0,280.0,49.0,2300.0,11.3,6.7,1.4,,1008.7,2.1,4.4,275,Mace Head
2013-05-12,21.6,32.0,270.0,44.0,1528.0,12.4,7.2,2.5,,1010.4,1.8,3.5,275,Mace Head
2013-05-13,26.8,33.0,280.0,49.0,2210.0,10.5,5.2,2.3,,1006.4,2.1,4.6,275,Mace Head
2013-05-14,20.6,35.0,320.0,49.0,1830.0,10.5,6.8,2.2,,998.6,2.1,4.0,275,Mace Head
2013-05-15,17.0,30.0,340.0,43.0,2084.0,10.7,5.8,1.2,,999.3,2.6,4.5,275,Mace Head
2013-05-16,10.6,18.0,340.0,22.0,2125.0,12.0,5.9,4.0,,998.0,2.5,4.0,275,Mace Head
2013-05-17,9.6,20.0,340.0,29.0,2082.0,14.5,6.9,0.6,,1007.4,2.9,4.4,275,Mace Head
2013-05-18,14.6,23.0,320.0,30.0,537.0,10.5,7.6,4.0,,1009.0,1.4,2.1,275,Mace Head
2013-05-19,6.3,14.0,280.0,17.0,1607.0,12.9,9.1,0.0,,1010.7,2.0,3.0,275,Mace Head
2013-05-20,14.5,21.0,340.0,28.0,1864.0,13.4,9.6,0.0,,1018.6,2.2,3.8,275,Mace Head
2013-05-21,14.3,25.0,320.0,32.0,1964.0,12.1,8.8,0.0,,1021.7,2.1,3.7,275,Mace Head
2013-05-22,16.6,19.0,290.0,26.0,2547.0,12.9,8.1,0.0,,1024.0,2.9,5.1,275,Mace Head
2013-05-23,16.8,23.0,320.0,30.0,2263.0,12.0,8.0,0.0,,1022.2,3.2,5.3,275,Mace Head
